headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
The New Era of Instability,1994-11-10,article,Op-Ed,Editorial Desk,Opinion,"['United States Politics and Government', 'Forecasts', 'Elections', 'Election Results']",https://www.nytimes.com/1994/11/10/opinion/the-new-era-of-instability.html,nyt://article/0f5221d7-26cc-50eb-b85e-1dcdff4adcd2,By John B. Judis
Do You Have to Hang Out With People When Grieving?,2017-06-08,article,News,Styles,Fashion & Style,"['Customs, Etiquette and Manners', 'Families and Family Life']",https://www.nytimes.com/2017/06/08/fashion/do-you-have-to-hang-out-with-people-when-grieving.html,nyt://article/0f5d5e0b-5c3b-578b-be90-6f0b286b4a87,By Philip Galanes
"Arts, Briefly",2005-09-26,article,News,The Arts/Cultural Desk,Arts,[],https://www.nytimes.com/2005/09/26/arts/arts-briefly.html,nyt://article/0fc2dd87-cf75-5d09-8a8b-81a440960bb8,Compiled by Steven McElroy
What's New in the Lush Berg Collection Goes on Display Here,1973-06-13,article,Archives,None,Archives,"['Books and Literature', 'Books and Literature']",https://www.nytimes.com/1973/06/13/archives/whats-new-in-the-lush-berg-collection-goes-on-display-here-2.html,nyt://article/0fc73f7a-0f08-5b21-829a-0c169b72437c,
"White House Memo; On Washington High Wire, Clinton Loses His Sure Step",1993-05-24,article,News,National Desk,U.S.,"['United States Politics and Government', 'United States Economy']",https://www.nytimes.com/1993/05/24/us/white-house-memo-on-washington-high-wire-clinton-loses-his-sure-step.html,nyt://article/0fda0d59-ca2a-5617-b903-a4c1c13d6379,By Thomas L. Friedman
"Flying Above Emotions, Then Grounded by Trauma",2011-03-24,article,Review,Culture,Theater,['Theater'],https://www.nytimes.com/2011/03/24/theater/reviews/dream-of-the-burning-boy-from-roundabout-review.html,nyt://article/0fedbc27-dffe-5b3a-b572-b486649abe30,By Charles Isherwood
Boy Sopranos: Having Too Much Fun to Grow Up,1978-02-11,article,Archives,None,Archives,['Music'],https://www.nytimes.com/1978/02/11/archives/boy-sopranos-having-too-much-fun-to-grow-up-the-inevitable-change.html,nyt://article/104d32e5-c895-5251-b386-a5160bfa2394,By Virginia Lee Warren
Spitzer’s Long Road to Redemption,2010-04-07,article,News,Styles,Fashion & Style,"['Politics and Government', 'News and News Media']",https://www.nytimes.com/2010/04/08/fashion/08Spitzer.html,nyt://article/108166c8-188b-5f62-9dee-41e46b317ff8,By Jan Hoffman
Excerpts from President's News Conference on World Issues,1990-02-12,article,Text,Foreign Desk,World,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1990/02/12/world/excerpts-from-president-s-news-conference-on-world-issues.html,nyt://article/10997031-4786-524a-b602-d4589c145f0f,
THOSE WHO MADE THEM SING THE STANDARDS,1988-06-22,article,News,Cultural Desk,Arts,['Music'],https://www.nytimes.com/1988/06/22/arts/the-arts-festival-those-who-made-them-sing-the-standards.html,nyt://article/10b8c0d4-cffe-5f42-adf7-4e28631a965e,By Nan Robertson
"The Good, the Bad and ‘Black Panther’",2019-01-02,article,News,Arts&Leisure,Arts,"['Movies', 'Blacks', 'Black People']",https://www.nytimes.com/2019/01/02/arts/oscars-movies-best-of-2108-black-panther.html,nyt://article/10c96ff2-8ab5-5564-b0c8-addf18ae9698,By Manohla Dargis and A.O. Scott
"IDEAS & TRENDS: End of an Era; The Legal, Political and Personal Legacies of Whitewater",2002-03-24,article,News,Week in Review Desk,Week in Review,"['United States Politics and Government', 'Presidents and Presidency (US)', 'Impeachment', 'Ethics', 'Terrorism']",https://www.nytimes.com/2002/03/24/weekinreview/ideas-trends-end-era-legal-political-personal-legacies-whitewater.html,nyt://article/10f791fa-345f-5a55-b5bc-942906dde66e,By Jill Abramson
Inside the Revolution at Etsy,2017-11-25,article,News,SundayBusiness,Business Day,"['Layoffs and Job Reductions', 'Corporate Social Responsibility', 'E-Commerce', 'Initial Public Offerings']",https://www.nytimes.com/2017/11/25/business/etsy-josh-silverman.html,nyt://article/110f1d5f-f79d-52d6-b74a-0fece6d8a583,By David Gelles
Misguided Missiles,2007-02-24,article,Editorial,Editorial,Opinion,"['Editorials', 'United States International Relations']",https://www.nytimes.com/2007/02/24/opinion/24sat2.html,nyt://article/112123c0-5fdc-59c0-afd5-74830c3d5e37,
NOTED WITH PLEASURE,1986-09-14,article,News,Book Review Desk,Books,['Books and Literature'],https://www.nytimes.com/1986/09/14/books/noted-with-pleasure.html,nyt://article/11829b12-1252-5114-a671-b33646cac730,
"‘A Tale of Two Plantations,’ by Richard S. Dunn",2015-01-02,article,Review,BookReview,Books,"['Books and Literature', 'Slavery (Historical)']",https://www.nytimes.com/2015/01/04/books/review/a-tale-of-two-plantations-by-richard-s-dunn.html,nyt://article/11a96958-34e3-5b5d-949e-8b0cac17e480,By Greg Grandin
Robert Diamond’s Next Life,2013-05-02,article,News,Magazine,Magazine,"['Banking and Financial Institutions', 'Libor (London Interbank Offered Rate)']",https://www.nytimes.com/2013/05/05/magazine/robert-diamonds-next-life.html,nyt://article/1208a2fd-f267-5f95-b1ec-8eb61a5dfa50,By Andrew Ross Sorkin
Messaging Is Hurting Obama,2013-09-15,article,News,Foreign,U.S.,"['United States Defense and Military Forces', 'Biological and Chemical Warfare', 'Middle East and North Africa Unrest (2010- )', 'United States International Relations']",https://www.nytimes.com/2013/09/16/us/messaging-is-hurting-obama.html,nyt://article/122558e7-b2a2-5571-ad59-9cff486954d8,By Albert R. Hunt | Bloomberg View
Ethics on Vacation,1995-09-26,article,Editorial,Editorial Desk,Opinion,"['Editorials', 'Politics and Government', 'Ethics']",https://www.nytimes.com/1995/09/26/opinion/ethics-on-vacation.html,nyt://article/1267066e-af4a-5b8d-888b-223035dfbd46,
Google Helping Mobile Publishing? Some Publishers Are Not So Sure,2017-01-01,article,News,Business,Technology,"['Mobile Applications', 'Search Engines', 'News and News Media']",https://www.nytimes.com/2017/01/01/technology/google-amp-mobile-publishing.html,nyt://article/1276b8d3-4dd5-5d45-b1dc-4d5a7b78adf5,By Daisuke Wakabayashi
"WESTCHESTER Q&A;: MARIE TRAFICANTE;
Bringing Out the Nightingale in All of Us",1993-01-10,article,Interview,Westchester Weekly Desk,New York,"['Music', 'Teachers and School Employees']",https://www.nytimes.com/1993/01/10/nyregion/westchester-qa-marie-traficante-bringing-out-the-nightingale-in-all.html,nyt://article/12beaf0c-59ab-52e7-8449-4a20ab2c3e67,By Donna Greene
Did Beverly's Voice Let Her Down?,1970-11-15,article,Archives,None,Archives,"['Opera', 'Opera', 'REVIEWS AND OTHER DATA ON SPECIFIC PRODUCTIONS']",https://www.nytimes.com/1970/11/15/archives/did-beverlys-voice-let-her-down.html,nyt://article/12c17726-80a8-57dc-ae05-b68e5166474d,By Harold C. Schonberg
Microsoft's Troubles Creating Siege Mentality,1998-01-17,article,News,National Desk,U.S.,"['COMPUTERS AND INFORMATION SYSTEMS', 'COMPUTER SOFTWARE', 'INTERNET AND WORLD WIDE WEB', 'ANTITRUST ACTIONS AND LAWS', 'Suits and Litigation']",https://www.nytimes.com/1998/01/17/us/microsoft-s-troubles-creating-siege-mentality.html,nyt://article/12f1e315-598d-5c69-b1a1-0a547f150ae2,By Timothy Egan
Data Supports Bloomberg on Disparity With Income,2013-09-27,article,News,Metro,New York,"['High Net Worth Individuals', 'Income Inequality', 'Income Tax']",https://www.nytimes.com/2013/09/28/nyregion/data-supports-bloomberg-on-disparity-with-income.html,nyt://article/12f41eb6-0e8e-599a-a57e-ee0d579492dd,By Sam Roberts
'Drowsy Chaperone' Leads With 13 Tony Nominations,2006-05-17,article,News,The Arts/Cultural Desk,Theater,"['Tony Awards (Theater Awards)', 'Awards, Decorations and Honors', 'Theater']",https://www.nytimes.com/2006/05/17/theater/theaterspecial/drowsy-chaperone-leads-with-13-tony-nominations.html,nyt://article/133c632d-9cb6-5850-855d-db798a25999b,By Campbell Robertson
"WESTCHESTER Q&A;: MARIE tRAFICANTE;
Bringing Out the Nightingale in All of Us",1993-01-10,article,Interview,Westchester Weekly Desk,New York,"['Music', 'Teachers and School Employees']",https://www.nytimes.com/1993/01/10/nyregion/westchester-qa-marie-traficante-bringing-out-the-nightingale-in-all.html,nyt://article/13570b93-5f1a-5134-8b64-952ed3c693af,By Donna Greene
Joyce's Wife: The Source of His Inspiration,1988-08-06,article,Review,Cultural Desk,Books,['BOOK REVIEWS'],https://www.nytimes.com/1988/08/06/books/books-of-the-times-joyce-s-wife-the-source-of-his-inspiration.html,nyt://article/1383a9fa-9091-5b1d-bc0e-9ab1bf1ee7ce,By Caryn James
Rex Ryan Aims Jab at Opponent and Lands Squarely on N.F.L. ,2015-11-13,article,News,Sports,Sports,['Football'],https://www.nytimes.com/2015/11/13/sports/football/rex-ryans-slap-meant-for-opponents-face-hits-leagues-instead.html,nyt://article/13a23dd0-d527-5cce-b63e-bf229f10bbb9,By William C. Rhoden
Egypt’s Missed Opportunity,2013-07-27,article,Op-Ed,OpEd,Opinion,"['Middle East and North Africa Unrest (2010- )', 'Muslims and Islam', 'Politics and Government']",https://www.nytimes.com/2013/07/28/opinion/sunday/egypts-missed-opportunity.html,nyt://article/13c6abdf-083d-5ac9-87fe-adbe5597a4d0,By Carrie Rosefsky Wickham
A Nope for Pope,2010-03-27,article,Op-Ed,Editorial,Opinion,"['Nuns', 'Sex Crimes', 'Celibacy', 'Priests', 'Child Abuse and Neglect']",https://www.nytimes.com/2010/03/28/opinion/28dowd.html,nyt://article/13d67aeb-1542-508b-b2c4-6a693f37e5b0,By Maureen Dowd
"Bit by Careful Bit, Obama Toughens Stance on Iran",2009-06-25,article,News,Foreign,U.S.,"['Presidential Election of 2008', 'Demonstrations and Riots', 'United States International Relations', 'United States Politics and Government']",https://www.nytimes.com/2009/06/25/us/politics/25memo.html,nyt://article/13d914ef-0fd8-5094-9e75-d1ef0990472a,By Helene Cooper
Pelosi’s First Big Mistakes,2006-11-15,article,News,OpEd,Opinion,[],https://opinionator.blogs.nytimes.com/2006/11/15/pelosis-first-big-mistakes/,nyt://article/13ddfc24-c70c-55b7-bede-3d9005ba061f,By OP-ED CONTRIBUTOR
Bernie Sanders and the Danish Example,2016-02-20,article,Letter,Letters,Opinion,"['United States Economy', 'Millennial Generation']",https://www.nytimes.com/2016/02/21/opinion/sunday/bernie-sanders-and-the-danish-example.html,nyt://article/143baeb2-04b1-56ff-b15a-8b01dede400f,
Cilcain Journal; Farmer Who Sowed Wind That Rattled Britain,2000-10-12,article,News,Foreign Desk,World,"['Oil (Petroleum) and Gasoline', 'Prices (Fares, Fees and Rates)', 'Biographical Information', 'Demonstrations and Riots']",https://www.nytimes.com/2000/10/12/world/cilcain-journal-farmer-who-sowed-wind-that-rattled-britain.html,nyt://article/14567e22-4a37-5fb9-9284-8de7a6b6acb0,By Warren Hoge
Leaning on Berlin,2009-10-07,article,Op-Ed,Editorial,Opinion,"['International Trade and World Market', 'United States International Relations']",https://www.nytimes.com/2009/10/08/opinion/08iht-edkrauss.html,nyt://article/1460825c-b275-5864-9705-95ef813d16ca,By Melvyn Krauss
"FANTASY, EPIC AND FARCE",1983-11-06,article,Review,Book Review Desk,Books,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1983/11/06/books/fantasy-epic-and-farce.html,nyt://article/1472be52-1daa-5d5e-b041-cc4e48e0bdf2,David Quammen
Don’t Ask,2011-09-23,article,News,,Opinion,"['Debates (Political)', 'Discrimination', 'Homosexuality', 'United States Defense and Military Forces']",https://opinionator.blogs.nytimes.com/2011/09/23/dont-ask/,nyt://article/1479c52f-944d-5a2a-95d4-19792d36c1b4,By Peter Catapano
Racism Comes Out of the Closet,2019-07-15,article,Op-Ed,OpEd,Opinion,"['Discrimination', 'Social Media']",https://www.nytimes.com/2019/07/15/opinion/trump-twitter-racist.html,nyt://article/148af2c1-e9c1-5f73-b786-a64345768e40,By Paul Krugman
The Voodoo Behind the Voice,2012-05-09,article,News,Business,Technology,"['Music', 'Speakers (Audio)', 'Computers and the Internet']",https://www.nytimes.com/2012/05/10/technology/personaltech/voicelive-processor-listens-then-harmonizes-state-of-the-art.html,nyt://article/148dcc0d-ac3e-55fc-a52f-b175e33ff11f,By David Pogue
Biden Faces a Cash Gap With Trump. He Has to Close It Virtually.,2020-03-31,article,News,Politics,U.S.,"['Campaign Finance', 'Computers and the Internet', 'Presidential Election of 2020', 'Political Action Committees', 'Political Advertising', 'Online Advertising', 'Primaries and Caucuses', 'Coronavirus (2019-nCoV)', 'United States Politics and Government']",https://www.nytimes.com/2020/03/31/us/politics/biden-trump-campaign-fundraising.html,nyt://article/149c6804-259a-5355-adc6-8ba3969850db,By Shane Goldmacher
"Puerto Rico, an Island in Distress",2006-10-23,article,Editorial,Editorial,Opinion,"['United States Economy', 'Economic Conditions and Trends']",https://www.nytimes.com/2006/10/23/opinion/23mon4.html,nyt://article/14a8b527-25de-5f9f-a6db-4a25db9d5b46,
Betsy DeVos Backs $5 Billion in Tax Credits for School Choice,2019-02-28,article,News,Washington,U.S.,"['Education (K-12)', 'Budgets and Budgeting', 'Private and Sectarian Schools', 'Scholarships and Fellowships', 'Tax Credits, Deductions and Exemptions', 'United States Politics and Government', 'Federal Taxes (US)']",https://www.nytimes.com/2019/02/28/us/politics/devos-tax-credit-school-choice.html,nyt://article/14c25bc4-cd08-5ade-8e72-8f4923e51820,By Erica L. Green
Antonya Nelson's 'Nothing Right',2009-02-06,article,News,IHT News,Arts,[],https://www.nytimes.com/2009/02/06/arts/06iht-idbriefs7B.19988277.html,nyt://article/14c71a78-b51a-506a-b979-655a9e56d727,By Adam Kirsch
Playing Politics With D-Day,2004-01-19,article,Editorial,Editorial Desk,Opinion,"['United States International Relations', 'Editorials', 'Politics and Government', 'Terrorism', 'World War II (1939-45)', 'UNITED STATES ARMAMENT AND DEFENSE']",https://www.nytimes.com/2004/01/19/opinion/playing-politics-with-d-day.html,nyt://article/14cab42e-344e-5583-8ad4-c7c68f1d1f67,
She's not my cup of tea,2008-03-04,article,News,IHT News,Opinion,[],https://www.nytimes.com/2008/03/04/opinion/04iht-edlipman.1.10698638.html,nyt://article/14dc91b5-075b-5f64-8872-d17279cc3cab,By Elinor Lipman
"Restoring Public Confidence in Government Isn’t Getting Any Easier in Ferguson, Mo.",2015-09-23,article,News,OpEd,Opinion,"['Conflicts of Interest', 'Fines (Penalties)', 'Local Government', 'Police Brutality, Misconduct and Shootings', 'Supreme Courts (State)']",https://takingnote.blogs.nytimes.com/2015/09/23/restoring-public-confidence-in-government-isnt-getting-any-easier-in-ferguson-mo/,nyt://article/14e5c7f5-18ce-53d2-8ea6-5af3108cd94a,By Francis X. Clines
"Jack Dorsey, Posting About Myanmar on Twitter, Is Accused of Being Tone Deaf",2018-12-10,article,News,Foreign,World,"['Rohingya (Ethnic Group)', 'Travel and Vacations', 'Politics and Government', 'Human Rights and Human Rights Violations', 'Defense and Military Forces']",https://www.nytimes.com/2018/12/10/world/asia/twitter-jack-dorsey-myanmar-rohingya.html,nyt://article/14f3f2ad-ac9c-59e5-bfea-9ba158699562,By Mike Ives
Patricia Clarkson’s Role on ‘Sharp Objects’ Cut Deep,2018-08-27,article,News,Culture,Arts,"['Television', 'ACTORS AND ACTRESSES']",https://www.nytimes.com/2018/08/26/arts/television/patricia-clarkson-sharp-objects-hbo.html,nyt://article/157be763-14c5-5d4a-806b-ce06a3808384,By Finn Cohen
When Gingrich’s Big Thoughts Backfire,2011-12-06,article,News,National,U.S.,"['Political Advertising', 'Presidential Election of 2012', 'Speeches and Statements', 'Labor and Jobs', 'Child Labor']",https://www.nytimes.com/2011/12/06/us/politics/campaign-2012-when-gingrichs-big-thoughts-backfire.html,nyt://article/159a5a3b-8e08-5e6f-b415-536dee09a198,By Trip Gabriel
"Long Island Congressman Quits G.O.P., Citing 'Extremists'",1999-07-18,article,News,Metropolitan Desk,New York,['Biographical Information'],https://www.nytimes.com/1999/07/18/nyregion/long-island-congressman-quits-gop-citing-extremists.html,nyt://article/15ffc497-abea-5ab6-a480-b53a6892d7fb,By James Dao
Yahoo’s Blow to Work-Family Balance,2013-02-25,article,News,,Style,"['Parenting', 'Working Hours']",https://parenting.blogs.nytimes.com/2013/02/25/yahoos-blow-to-work-family-balance/,nyt://article/1622b9df-3307-515e-ab91-a9b88fc1b00a,By Kj Dell'Antonia
Rand Paul’s Mixed Inheritance,2014-01-25,article,News,National,U.S.,"['Libertarianism (US Politics)', 'United States Politics and Government', 'Presidential Election of 2016']",https://www.nytimes.com/2014/01/26/us/politics/rand-pauls-mixed-inheritance.html,nyt://article/16425f91-c27e-5623-8b83-47197c2e0664,By Sam Tanenhaus and Jim Rutenberg
"At U.N. Climate Summit, Few Commitments and U.S. Silence",2019-09-23,article,News,Climate,Climate,"['United Nations Climate Action Summit (2019)', 'Demonstrations, Protests and Riots', 'Global Warming', 'Greenhouse Gas Emissions', 'United States International Relations', 'United Nations Framework Convention on Climate Change']",https://www.nytimes.com/2019/09/23/climate/climate-summit-global-warming.html,nyt://article/164ce193-8ebd-521a-bffa-e31464ae1d4f,By Somini Sengupta and Lisa Friedman
The wheels come off the school bus industry,2020-08-31,article,News,NYTNow,U.S.,"['Coronavirus Reopenings', 'Education (K-12)', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2020/08/31/us/coronvairus-school-bus.html,nyt://article/1672d338-18ad-582c-a99d-a1adfb0650a2,By Amelia Nierenberg and Adam Pasick
Puerto Rico’s Actual Death Toll,2017-11-13,article,Op-Ed,OpEd,Opinion,"['Hurricane Maria (2017)', 'Deaths (Fatalities)']",https://www.nytimes.com/2017/11/13/opinion/puerto-rico-death-maria.html,nyt://article/167dadfb-e5b9-50a9-ba41-c3385be6149e,By Eric Klinenberg
In the Land of the Taliban,2006-10-22,article,News,Magazine,Magazine,"['Farmers', 'Islam', 'Food', 'Freedom and Human Rights', 'AGRICULTURE', 'Politics and Government']",https://www.nytimes.com/2006/10/22/magazine/22afghanistan.html,nyt://article/168ccea2-8427-53a7-9c88-58f97970b5a1,By Elizabeth Rubin
Closer to and Farther From Europe,2006-12-03,article,Editorial,Editorial,Opinion,"['Editorials', 'International Relations']",https://www.nytimes.com/2006/12/03/opinion/03sun2.html,nyt://article/16cb7566-daf3-5743-b2d1-f80a1cb09325,
